"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ALOX15",6510.17969400155,10.765698645251,0.738149561562176,14.5847118332863,3.51402637577823e-48,6.90435902312906e-44
"CISH",487.668187442583,4.19537178696395,0.323823873407125,12.9557210925253,2.18077158154211e-38,2.14239000170697e-34
"ALPK2",5549.43801003919,1.46694495597137,0.122436277857127,11.9812933033065,4.45321702452497e-33,2.91656026992889e-29
"CDC20B",333.898315199269,1.89647912539627,0.177025306161447,10.7130396581079,8.84103643110994e-27,4.3427170949612e-23
"CCL26",518.630195745499,8.36074736838381,0.802362681280571,10.420159814811,2.00615809359509e-25,7.88339884459126e-22
"SERPINB11",137.38820866596,5.39275699944271,0.544747013238574,9.8995623076155,4.18100827174231e-23,1.36914084205322e-19
"NewGene_14322",96.1861434675495,2.39359314123785,0.269140297145227,8.89347736710819,5.92257296238113e-19,1.66238162235521e-15
"DTWD2",932.102021109417,-1.198773116421,0.140072788525319,-8.5582155466571,1.14627899981431e-17,2.81526122354394e-14
"SMR3B",70.2684982034595,5.50223588756451,0.644819695816422,8.53298359721781,1.42620915300919e-17,3.11357304870273e-14
"IL13RA2",2397.52227856884,1.41221077684745,0.167243920121158,8.44401862754948,3.06610306860666e-17,6.02427930919836e-14
"CD44",6826.18833328908,1.66758293588667,0.203254192212935,8.20442086694901,2.31705074980328e-16,4.13867392110317e-13
"PMCH",615.961706658074,2.44120221953853,0.298290165760116,8.18398492393388,2.74608448911292e-16,4.49625567017423e-13
"GPC3",1115.09253409328,1.16386246320921,0.146185904751541,7.96152313854961,1.69934277248506e-15,2.56836052259896e-12
"APOLD1",670.287561816958,2.17439183861253,0.275091018050731,7.90426330172487,2.69522788491285e-15,3.78255982019769e-12
"E2F7",363.701269696841,1.34383566661144,0.172485813189181,7.79099244027408,6.64848926325538e-15,8.70863446962945e-12
"MME",3307.60889789507,4.25878817539265,0.559176702384095,7.61617599094341,2.61301359700582e-14,3.20878069712315e-11
"KRT7",577.631274809738,-1.43273805009498,0.1889812633891,-7.58137618725232,3.41908634393388e-14,3.95165932268311e-11
"SLC26A4",69.3524254481608,4.52095237595335,0.635568234038193,7.11324470581025,1.13346049540701e-12,1.23723510076427e-09
"MMP28",186.426337207544,2.69151925296079,0.378806333961744,7.10526464753518,1.20092191665682e-12,1.24187967465648e-09
"CYP1B1",5440.88124534051,0.630994760782129,0.0889550827393821,7.09340873338063,1.30848259934201e-12,1.28545330559359e-09
"ABCB5",183.594518803651,-1.86500138263802,0.267315451175982,-6.97678108180224,3.02019759722057e-12,2.82575439953285e-09
"TMEM71",96.8320958834249,5.22502014075079,0.783478196894413,6.66900516371989,2.57543193122215e-11,2.30009484475695e-08
"ALDH9A1",2766.37962616486,0.560353009463945,0.0844421142454942,6.63594243785582,3.22435662406372e-11,2.75444169346104e-08
"NTRK1",271.013919295542,1.65933975108783,0.251401364803936,6.6003609502356,4.10157928394548e-11,3.3578262404567e-08
"TNFSF10",285.713321684849,-1.89589169867694,0.288646480895511,-6.56821345195353,5.0922511070404e-11,4.00210199004519e-08
"MALT1",4152.94353422415,0.696831111540326,0.107378714055321,6.489471564926,8.61379615089442e-11,6.50937949126052e-08
"NewGene_9522",363.104520153417,-2.5203499756276,0.391625717991423,-6.43560894967271,1.2297927916012e-10,8.94924769236308e-08
"OLFML2A",1848.90569703673,1.71008160405491,0.269778166849147,6.3388435914873,2.31496096763819e-10,1.62444118186268e-07
"VCAM1",232.260237883587,2.25203047131513,0.362204628274468,6.21756403843797,5.04932113454338e-10,3.42100212591408e-07
"NewGene_394",19.8906917600884,3.65712904585354,0.596176129716707,6.1343097510317,8.55297289259104e-10,5.60162704645429e-07
"COL6A1",30756.1926419406,1.32421932068838,0.217789948626453,6.08025911682289,1.19988485030813e-09,7.60494759317875e-07
"NewGene_8058",34.1181919337422,2.62229066520738,0.434063875387807,6.04125524812343,1.52919839652213e-09,9.38927815464591e-07
"TENM2",4147.04467900871,0.462101658074499,0.0766935630611786,6.02529912068213,1.68797149303684e-09,1.00500799682388e-06
"COL14A1",663.26834143,2.35345479585907,0.3921959624795,6.00071143257138,1.96454855400741e-09,1.13527794085699e-06
"TNFAIP6",201.021882227301,3.28851712771243,0.553912748424512,5.93688651699373,2.90485584866515e-09,1.63070307755923e-06
"CSN1S1",150.773821843116,9.87398601263322,1.6779284273606,5.88462883852865,3.98948261159681e-09,2.17737095424039e-06
"MAPKAPK3",1109.18267013125,0.735800102926449,0.126843604922645,5.80084509089105,6.59815343586488e-09,3.50379780291549e-06
"SERPINE1",4263.01213786417,-1.2287951328498,0.213525611970464,-5.75479035751355,8.6749381655665e-09,4.48539960729081e-06
"CCNO",102.099062419787,1.34220370348123,0.237088772676428,5.66118626508324,1.50330143737926e-08,7.57355554913531e-06
"CAVIN2",259.925478951893,1.22426973428202,0.216719872669996,5.64908847167072,1.61300831433253e-08,7.92309684000136e-06
"CPA4",1577.93261728882,0.996500539085523,0.177103551749786,5.62665474091332,1.83737964254866e-08,8.80508176019418e-06
"TMEM235",48.0669684880215,1.69959136975453,0.306070892164873,5.55293369367185,2.80914652619168e-08,1.31414549872891e-05
"FGL2",149.211481920338,1.93505025402564,0.351718040115333,5.50170885005248,3.7612771326327e-08,1.71864123492947e-05
"NABP1",617.270043866497,1.50591980268013,0.276318040469598,5.44995107855007,5.03836774962014e-08,2.24986021692129e-05
"SERPINA3",9727.19402374519,-1.18083823216202,0.217047762726058,-5.44045336994504,5.31451493719601e-08,2.32043532191172e-05
"LIMA1",3262.50802628591,1.09727778790683,0.203139978916924,5.40158463024933,6.60547622191403e-08,2.82139993061232e-05
"BDH2",2018.86436436367,0.471690900126197,0.0875566160505364,5.38726736371292,7.15369789529372e-08,2.99055013290917e-05
"RGCC",393.270520878482,1.42363158862488,0.268460639207672,5.3029434513251,1.13950228044719e-07,4.56917159310741e-05
"PKD2",2118.95703594864,0.677771798106977,0.12779978172034,5.30338776000513,1.136731064849e-07,4.56917159310741e-05
"NewGene_13973",464.653521992235,-0.858559231718966,0.162400000413395,-5.28669476313716,1.24546201663655e-07,4.89416754057498e-05
"NewGene_6397",232.233818760863,1.59985508269296,0.303447517388533,5.27226288242957,1.3475187505357e-07,5.19138204127951e-05
"CYSLTR1",106.808329212946,1.91470029627538,0.364893547127427,5.2472846158793,1.54357341933717e-07,5.72854427608912e-05
"ITGA11",2430.06431956424,-1.39809712004451,0.266452246479008,-5.24708325232552,1.54526082366003e-07,5.72854427608912e-05
"NNMT",1100.59279289368,0.598916201594342,0.114944235353846,5.21049359065839,1.88338887371538e-07,6.85274529458515e-05
"SERPINF1",10254.5932345073,1.1009678834042,0.21168546990495,5.20096104800464,1.98260654540908e-07,7.08259152803591e-05
"OLFML2B",251.808193680994,-0.71969682663484,0.140129731490522,-5.13593238907703,2.80748585843249e-07,9.85026466901457e-05
"COL2A1",5921.44854522542,-0.432293507076058,0.0855380909431578,-5.05381289562948,4.33075888687709e-07,0.000149282018612914
"JMJD7-PLA2G4B",402.725084764767,9.68032700847849,1.91752862135533,5.04833508124448,4.45676959829247e-07,0.000150976912184915
"PABIR2",2001.55358341556,0.477814766258846,0.0948679320423293,5.03663098765186,4.73796921541582e-07,0.000157782405329644
"NewGene_6714",692.324332348301,1.96189460375497,0.392502655019947,4.99842377793665,5.78008459216586e-07,0.000189278503444791
"CTSV",2830.72753405817,-1.23526593066669,0.248933599473069,-4.96223062407583,6.96881789586448e-07,0.000224464481996632
"LAMC2",770.598970825305,-1.00984478668652,0.203870465968559,-4.95336478429522,7.29410498731575e-07,0.000231152539985129
"ANGPTL2",536.849465004956,0.759852325516389,0.153980475621076,4.93473164342131,8.02610373745693e-07,0.000250312517831038
"NewGene_18650",510.703481427049,-1.83771140068854,0.373149563268372,-4.92486547375869,8.44184104780026e-07,0.000259164520167468
"DUOX2",34.7805713049505,2.65116382008868,0.541394313397277,4.8969184834109,9.73511981221078e-07,0.000294270206262027
"PLA2G4B",224.651032135024,-4.40031746134027,0.900630524505508,-4.88581870324267,1.02999945081348e-06,0.000299699696480536
"TMEM92",71.1668416537516,-2.05097744039656,0.419708890349575,-4.88666665766433,1.02557517002383e-06,0.000299699696480536
"NewGene_11099",34.2819549353696,3.1850873064068,0.652088584322085,4.88443960373579,1.03723429156537e-06,0.000299699696480536
"CHSY1",3086.3509465209,0.542459481011404,0.11156362157108,4.86233302013947,1.16010231367199e-06,0.000330343337087351
"TEKT1",194.684993844148,0.936193178353986,0.193393599768038,4.8408694986643,1.29272248745664e-06,0.000357738189204903
"NewGene_3575",225.876428783593,0.773580197353906,0.159760522200399,4.84212361539196,1.28458804060551e-06,0.000357738189204903
"TGFBI",12507.1421329634,-1.19356150925126,0.24709598749,-4.8303556904159,1.36289363185498e-06,0.000371918528870647
"PFKP",11441.9881463501,1.19713380050764,0.24855659586261,4.8163429192173,1.46213165525344e-06,0.000393533736471502
"MEST",13315.9016962144,0.734037784740484,0.154420787617424,4.75349074477623,1.99934260940446e-06,0.000530852480940255
"KCNJ2",658.65895662026,1.27502783748014,0.269029145867728,4.73936693129534,2.14386971216182e-06,0.000561636694727406
"VWA3A",260.006875407346,0.648132007313567,0.137701007032495,4.70680658973407,2.51627434070692e-06,0.000650523134818548
"VAV3",829.431034124486,-0.424212087730145,0.0902785737491022,-4.69892323408979,2.61536729608348e-06,0.000667360216018808
"IL1RL1",16.0219031661364,4.25082556829303,0.908589336373687,4.67848938802067,2.88996124377462e-06,0.000727973827149792
"NET1",1016.06195942632,0.431693170000132,0.0925995267607526,4.66193710811814,3.13246924927044e-06,0.000779072858350197
"AK2",2725.29669448336,0.431626388442978,0.0926377204256146,4.65929414562356,3.17295526689374e-06,0.000779277813549103
"NewGene_15007",14.2465171528612,5.16229111883279,1.11214007636847,4.64176341499131,3.45448265482992e-06,0.000837946607433313
"HHIP",72.8153717631532,-1.79951001600414,0.3879013578045,-4.63909182011959,3.49943561885632e-06,0.00083849891511328
"SERPINB4",55.2900582985752,2.75236591310784,0.595846036603141,4.61925689528591,3.85116803802217e-06,0.000911659633868187
"APCDD1",9848.0094044239,0.569305502800752,0.123346847974785,4.6154848068524,3.92178732355236e-06,0.000917324730156629
"CFAP126",778.233769650216,0.596961224907769,0.129568994957587,4.60728452129443,4.0796160920427e-06,0.00094301525854653
"VGLL3",411.187346099465,-0.72376212850728,0.157995412150508,-4.58090598110418,4.62965953212725e-06,0.00105771570333996
"LIF",1228.11716670421,-1.0441773985403,0.228140587226016,-4.57690326494095,4.71909541109314e-06,0.0010657561682432
"NewGene_11923",188.839605374616,-0.905944405482917,0.198331806984802,-4.56782207178871,4.92818085879462e-06,0.00110032838083633
"FOXJ1",1731.2212149591,0.779097693952791,0.172983787800517,4.50387694626759,6.67248519682374e-06,0.00147304482187857
"COL4A1",12549.7153715361,-0.476181350406705,0.105961728090086,-4.49389943887919,6.99306614852117e-06,0.00151656029713512
"MGP",3297.94562786519,-1.63712485135437,0.364375501669881,-4.49296081611322,7.02397124589252e-06,0.00151656029713512
"PARPBP",130.464705417813,0.998533064733012,0.223404255468769,4.46962419152577,7.83571514964836e-06,0.00167343620935099
"ITPKB",5096.47538687697,0.724330292455034,0.162258337379819,4.46405592557935,8.04225581527835e-06,0.00168100257721903
"FHL5",15.7813433128932,3.71518454663507,0.83197553895015,4.46549732859114,7.98829691598628e-06,0.00168100257721903
"LOXL2",1655.21547935819,-0.962950370740017,0.215874251885369,-4.46070044171527,8.16922120568689e-06,0.00168956692894038
"TINAGL1",200.749140506493,-0.970477116152998,0.218304421145804,-4.44552204238147,8.76786898311004e-06,0.00179449051854319
"NTF3",74.0525976221292,1.14186971160955,0.257112124129718,4.44113522640985,8.94855363018809e-06,0.00181258950232923
"COL4A2",14385.1125064053,-0.360854992888043,0.0816082986449399,-4.42179286763526,9.78852715028551e-06,0.00194538873008419
"TNC",9414.92184349378,1.30520027634895,0.295194569720605,4.42149148469869,9.80219280732565e-06,0.00194538873008419
"MALL",159.368974980763,-1.12328457524367,0.254368692496748,-4.41597023681691,1.00557920980553e-05,0.0019757620314259
"ATP13A5",164.225628143344,0.985604658808141,0.22351948806127,4.40947976105767,1.03619241358338e-05,0.00201575332099864
"GASK1B",2693.23143813817,-0.80236731753773,0.182184164391256,-4.4041551043623,1.06196945347247e-05,0.00202578406037156
"SAA1",37.4838074316566,3.71182990214765,0.842488594255936,4.40579246704917,1.05397837305829e-05,0.00202578406037156
"NewGene_2304",85.7870396271672,-1.04035379939535,0.23768982977092,-4.37693863636497,1.20357841209731e-05,0.00227383736931616
"NEK6",1049.89248246654,0.460251912288349,0.105675239825947,4.35534296441065,1.32858735333166e-05,0.00248610326840576
"GJB2",279.273883301374,1.45337945044841,0.334069431613727,4.3505310959696,1.35808193255349e-05,0.00251732017083123
"SERPINA5",1411.43725188948,-1.08049758362811,0.24884737062526,-4.34200924411308,1.41185591331052e-05,0.00259253691446029
"TMEM14B",1127.9949131457,0.388086135604822,0.0897716313244178,4.32303757745419,1.53895508785136e-05,0.00279975829315774
"IGFN1",2525.5102737844,-1.5189027079414,0.352069607866876,-4.31421137752885,1.60173638902118e-05,0.00288724005243011
"C5orf46",50.2736287540868,-1.27926862015547,0.298447013349827,-4.28641789976956,1.81577264927134e-05,0.00324330009208031
"NewGene_17089",16.0886018032703,-4.60853216356149,1.07819807592581,-4.27429084364142,1.91746605663989e-05,0.00339408766494239
"NewGene_6540",19.3648206526039,-2.31852261232693,0.543640861102433,-4.26480564324261,2.00076287283223e-05,0.00350990972548282
"LRRC46",141.893945664851,0.776034037929892,0.18259528420569,4.25002234480331,2.13749191240287e-05,0.00371658770751253
"PCDH19",4391.63845969872,-0.446449914974324,0.105476596524189,-4.23269170305415,2.30910940917063e-05,0.00397977032205128
"ZNF660-ZNF197",218.503229908253,-6.63901759857458,1.57841408849991,-4.20613174131269,2.59778836529995e-05,0.00443837789577508
"NewGene_2613",11.6678794159281,5.44827882182325,1.30069402614301,4.18874747812844,2.80498310184966e-05,0.00471045367394377
"FOXN4",69.0089237714212,1.60352007130773,0.382757743278222,4.18938636635797,2.79709805785701e-05,0.00471045367394377
"PPP1R1B",149.635150164475,1.5229405846552,0.364666789712955,4.1762524792948,2.963508819485e-05,0.00489302699875977
"FIBIN",429.594716095453,-1.17267398245526,0.280694717487057,-4.17775579445784,2.94399492675776e-05,0.00489302699875977
"SFRP1",6800.09473105202,0.84361951652508,0.202905851611132,4.15768943983868,3.21482655858081e-05,0.00526374268524965
"TEKTIP1",120.221223479342,1.11394093135696,0.26822855469733,4.15295430650152,3.2821029420241e-05,0.00531938869655132
"NewGene_10723",41.7934404273553,-1.49263711188403,0.35954119766294,-4.1515050892258,3.30295918658012e-05,0.00531938869655132
"AKAP14",161.843895036166,0.927486483626172,0.224710557358909,4.12747177759336,3.66773428778787e-05,0.00581158413600452
"R3HDML",71.8574122739898,-1.10724588755889,0.268183958980844,-4.12868052126108,3.64850931172665e-05,0.00581158413600452
"SERPINB3",22.553698561569,2.49648218844781,0.606115694340747,4.11882122795576,3.80815434230964e-05,0.00598580932141598
"DNALI1",1901.94268416262,0.423576585378249,0.104306755904059,4.06087392620908,4.88893678942659e-05,0.00762363730465505
"ST6GALNAC3",2500.67855666009,-0.377982002811922,0.0931215855469703,-4.05901596919512,4.92799438454365e-05,0.00762403414704832
"ANKRD1",565.65365361144,-0.950865348153022,0.235050531891301,-4.0453656518112,5.22415188785622e-05,0.0080190731478593
"ALDH3B1",138.210457846784,0.677398895574713,0.16822085054743,4.02684264982788,5.65308356145705e-05,0.00861021595469055
"AGA",825.903599331637,0.551433643279799,0.137168711618016,4.02011243508226,5.81703726000237e-05,0.00879178062188666
"ARL4A",1649.83751984369,0.633373503276294,0.157905482329751,4.01109254682894,6.04384113269597e-05,0.00906483897520691
"NewGene_575",35.4047143720953,1.36740805333456,0.343545188968342,3.98028584664758,6.883244980173e-05,0.0102456058613969
"TNFSF13",137.602081793404,0.854551418639269,0.215165506811018,3.97160042659546,7.13913929009709e-05,0.0105466021632953
"ADGRL4",122.350601733702,-1.32831344452393,0.336984854730877,-3.94176006985461,8.08858676133691e-05,0.0118600412452797
"TCIM",483.339252292643,0.93658093105216,0.237755781767309,3.93925617324751,8.17346213094819e-05,0.0118957173295459
"NewGene_179",28.9806617224693,1.96930649242775,0.501218189199771,3.9290403558017,8.52855275345049e-05,0.0123212503308673
"SIX4",349.990642889909,-0.458715290025436,0.117040574204519,-3.91928434342663,8.88122878970862e-05,0.0127371082671675
"CCDC170",165.236740307673,0.658891707050686,0.168563942858169,3.90885319765618,9.27352923153883e-05,0.0132033552421214
"CYSLTR2",119.029953900684,1.94823317808048,0.501584170664986,3.88416001146442,0.000102684269049437,0.01451467998765
"SP5",47.5278686216516,1.6315123155993,0.420958868474082,3.87570482007734,0.000106316505757536,0.0149207621794576
"NHERF1",2299.21050340635,0.331452913336809,0.0855641360340143,3.87373645898845,0.000107179314211109,0.0149351713873749
"FAT1",14379.8140070792,0.426737320314004,0.110623754615796,3.85755592726078,0.00011452647941053,0.0158465934328035
"SLITRK4",361.139554437687,-0.442875651645985,0.115034957457417,-3.84992233173927,0.000118155286202635,0.0161828103402401
"RAMP1",174.603257087614,1.14362062717668,0.297121915936878,3.84899452324357,0.000118603658845408,0.0161828103402401
"PENK",8838.32577476481,-0.564474796533156,0.146724652241721,-3.84717079174408,0.000119489675480544,0.0161912630609774
"NewGene_18949",46.3911049372326,-1.23159695412738,0.320994553624801,-3.8368157347833,0.000124639920470432,0.0167734599822126
"MUSK",228.091204726823,1.42797839925752,0.374043971765367,3.81767521213595,0.000134715110633584,0.0180014187673866
"RTP5",106.900012862165,-0.738469284928199,0.19351592757601,-3.81606462154459,0.000135597006187562,0.0180014187673866
"CAPN14",45.0518019344321,1.50019736174788,0.393960266146069,3.80799154296351,0.000140100063264654,0.0184744029733148
"FOXQ1",283.716722568541,0.77595423685003,0.204410641489051,3.7960559743735,0.000147016317728385,0.0192571774048487
"ADGRL2",3132.47619114414,-0.316798304040275,0.0837703801772032,-3.78174604639656,0.000155732192109893,0.0201879490362465
"ISY1-RAB43",205.582259010546,-8.47132801674704,2.24047805283292,-3.7810359293793,0.000156177130166402,0.0201879490362465
"ZMYND10",555.897330434213,0.548702352178752,0.145914779280621,3.76043026541881,0.000169621355952212,0.0217824862859416
"GRIA3",1148.78054405208,-0.491931522763204,0.131314245180918,-3.74621597287825,0.000179522049969648,0.0229042158298938
"KRT17",1089.01152133196,-0.835729533700812,0.223663428320205,-3.73654977918137,0.000186562529113486,0.0236489069162695
"SPATA18",403.487499799627,0.67157706871957,0.180116156197932,3.72857761844287,0.000192563599517578,0.0239461367298821
"ANKS1B",1225.40046430489,0.552573229266525,0.148173168139194,3.72923948516397,0.000192058553839884,0.0239461367298821
"MAP3K8",628.415821410648,0.456547300391586,0.12237484667897,3.73072827285547,0.00019092706150819,0.0239461367298821
"ADAMTS10",1709.47297840222,0.413890599317254,0.111283974579314,3.71922912424614,0.000199831721282327,0.0246936708160702
"NDST1",5404.47838915223,-0.295251605488271,0.079936496603636,-3.69357700215799,0.000221121510782099,0.0271537215240417
"NewGene_12253",56.4727820726098,1.05048094540953,0.28469790309874,3.68980921171449,0.000224422298488019,0.0273878839794572
"GPX1",2737.49067457215,0.334251559690716,0.0907525559292164,3.68310904600218,0.000230406538092617,0.0279446151879243
"NEUROG1",20.111622138921,2.19665041989983,0.596917927772898,3.67998734448393,0.00023324552901024,0.028115387447811
"TIMP3",7631.88037748929,-0.656216637026942,0.178697087393442,-3.67222905867589,0.000240444016722264,0.0288063661009698
"NewGene_10918",77.4529420556273,-2.55001730844337,0.697042456675039,-3.65833857611372,0.000253855550339739,0.0302288112307588
"CEBPD",441.496799760326,0.629430303598718,0.172444689883823,3.65004166856497,0.000262197771389936,0.030978130313414
"ENPP5",305.465759258748,-0.577609771504586,0.158294245492284,-3.64896253624546,0.000263301494418777,0.030978130313414
"CDHR4",106.578878345141,0.840497142606294,0.23081650679477,3.64140829561042,0.000271150712061832,0.0317117213725647
"SLC19A2",1210.70818991905,-0.384413699333956,0.105701279537968,-3.63679324426603,0.000276053336090843,0.0320940588610229
"PTGDR2",40.9889312534069,1.6983596692858,0.467459505631866,3.63316960896992,0.000279960857919835,0.0323568878612289
"SERPINB6",1534.56148206259,0.321297376970225,0.0885673755631863,3.62771703380781,0.000285938389261812,0.0328544881416145
"HTR2C",9454.62382249408,0.730648892749455,0.201529418865452,3.62551977206495,0.00028838082983301,0.0329424799102267
"DRC7",78.6288617478827,1.11671772628851,0.308439416966679,3.6205415548725,0.000293987027361553,0.0333887694427734
"UBXN10",586.151692289648,0.424304289852659,0.117268536567824,3.61822789190564,0.000296627150886388,0.0334950014977916
"CXCL12",298.523206690904,1.25033743375503,0.346471108318504,3.60877834756027,0.000307642315349905,0.0341500350960165
"CDH1",134.430775973195,-1.64480890607825,0.45572788840107,-3.60919080868432,0.000307153628876281,0.0341500350960165
"SLC46A1",789.584589962588,0.709479850091555,0.196573601882583,3.6092325892026,0.000307104167625809,0.0341500350960165
"NECAP2",327.384781550448,0.480476006257269,0.13351209927208,3.59874504915187,0.000319756468100582,0.0350981848337443
"NewGene_18088",98.3799496410467,-1.43510260185485,0.398630499160934,-3.60008229394276,0.000318116483587207,0.0350981848337443
"RRAD",292.160535690255,0.766873520315754,0.213253522915297,3.59606495513958,0.000323067162641974,0.0352645756199417
"APAF1",2050.82185277299,0.397341975125608,0.110770884467629,3.58706150118107,0.000334425467510589,0.0363027159428069
"S100A4",223.357742244793,-1.05522162456425,0.294686753638478,-3.58082476234678,0.000342511323491165,0.036976167494255
"TK1",78.2567345033087,1.19528369686621,0.334566779249388,3.57263114869884,0.00035341238867846,0.0379445170095868
"NewGene_8848",27.8863338370392,-1.52337794177647,0.427132392970906,-3.56652402591305,0.0003617476582473,0.0386283586371899
"SSR4",2494.39266532061,0.368485035190449,0.103472387552435,3.56119196538029,0.000369175041693448,0.0392083849686101
"NewGene_12795",36.3189086803946,1.47410991098587,0.414211087799988,3.55883740055187,0.000372500043693559,0.0393488218198443
"ROBO2",2439.03947218425,-0.388353649520992,0.109269313710584,-3.55409617149792,0.000379280492075444,0.0398508187609536
"SLC39A8",589.975766203008,0.835853748183422,0.23570319505265,3.54621305831987,0.000390810095927971,0.0406277077502263
"NewGene_4696",65.8036339410767,10.8057245471487,3.04697621295503,3.5463764046484,0.000390567903288668,0.0406277077502263
"NewGene_11866",26.6059810616057,3.50106723147394,0.987708251946375,3.54463701662384,0.000393154103784765,0.040656272795595
"ZNF474",243.236747395601,0.82876808426691,0.234313688294515,3.53700242738362,0.000404695946532917,0.0414138851952018
"STK32B",1410.51197510854,0.794707908466811,0.224642519072146,3.53765579085046,0.000403695952708668,0.0414138851952018
"CCKAR",132.933131732441,1.4391637007081,0.40740335010021,3.53252789981748,0.000411606791477326,0.0416921030745254
"RRS1",558.771640810794,0.555149837758941,0.157155182484263,3.53249462717865,0.000411658591024935,0.0416921030745254
"MRC2",9228.33438893632,-0.333743065706795,0.0945824893996314,-3.52859253150611,0.000417775861387508,0.0420946673053423
"PABIR3",103.240308873983,0.984374351466706,0.279899931164701,3.51687957682088,0.000436651836601821,0.0437721188038397
"SLCO1C1",29.0822706357861,1.38892485451678,0.395697587783547,3.51006651897141,0.000447994605970829,0.044681208213781
"ACTN3",76.9599446468752,-1.21171959842163,0.345465403211936,-3.50749912192586,0.000452339846676058,0.0448867338762181
"FJX1",2639.78730514969,0.422419865183185,0.120614883219558,3.50222007357289,0.000461398336992456,0.045555550378029
"FOXS1",23.1267004286645,-1.54790111386147,0.442378977134475,-3.49903859330761,0.000466938990128653,0.045643867054964
"TINCR",351.900631130435,-0.919440161893896,0.262702920336536,-3.49992364270654,0.00046539144725822,0.045643867054964
"APBB2",5173.13717231877,-0.272126024765893,0.0778722459062728,-3.49451876723094,0.000474917218899108,0.0461939283016321
"AFMID",284.807785893009,0.718316113160552,0.205801092282033,3.49034159729415,0.000482403496912484,0.0466909552085541
"IGFBP5",25805.9505067498,-0.716168032343322,0.205630274113451,-3.48279471702788,0.000496208704910043,0.0477757807017952
"NewGene_6166",225.367958952563,-0.479634437607764,0.137917855943162,-3.47768194573317,0.000505769665409884,0.0477757807017952
"NewGene_19674",69.962993397315,2.51475018705956,0.722657673889112,3.47986367255465,0.000501668985947404,0.0477757807017952
"ARMCX6",2550.84765124679,0.293695138490914,0.0844338214519431,3.47840632391696,0.000504404702853035,0.0477757807017952
"C1QTNF5",884.702696363774,0.57507439427635,0.165237162361853,3.48029696259848,0.000500858290986849,0.0477757807017952
"FMC1-LUC7L2",60.9131357719099,10.5815809043364,3.04695981734203,3.47283244239403,0.000514996765296938,0.0484146241366231
"MFAP5",35.0203434105735,-1.67931748818052,0.483746212449163,-3.47148452011291,0.000517589172483438,0.0484266288616886
